Nome; Data; CPU(%); Mémoria-total; Mémoria-livre; Mémoria-used; Mémoria-free; Mémoria(%); Disco-total; Disco-used; Disco-free; Disco(%)
isa;2026-03-08 18:59:10;[5.0, 16, 5, 11, 5, 68.6, 476, 373, 103, 78.4]
isa;2026-03-08 18:59:13;[5.0, 16, 5, 11, 5, 68.6, 476, 373, 103, 78.4]
isa;2026-03-08 18:59:16;[5.0, 16, 5, 11, 5, 68.6, 476, 373, 103, 78.4]
isa;2026-03-08 18:59:19;[5.0, 16, 5, 11, 5, 68.6, 476, 373, 103, 78.4]
isa;2026-03-08 18:59:22;[5.0, 16, 5, 11, 5, 68.6, 476, 373, 103, 78.4]
isa;2026-03-08 18:59:25;[5.0, 16, 5, 11, 5, 68.6, 476, 373, 103, 78.4]
